b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
691	1014	134	190	988	1316	188	245	91	56
1047	1385	185	267	1198	1552	216	300	53	68
1234	686	223	129	1481	931	266	171	53	71
1322	851	239	168	1634	1158	300	227	1679	78
1117	617	213	118	1484	983	277	181	106	81
1239	1034	230	192	1577	1622	293	300	107	81
56	150	10	27	185	279	37	54	109	82
164	1262	28	237	438	1539	81	290	112	82
1306	572	233	101	1654	898	300	164	407	85
0	916	0	167	346	1379	70	261	409	85
511	321	106	66	770	525	156	106	409	86
504	525	96	106	810	824	153	162	410	86
1258	1232	225	232	1648	1615	294	300	275	91
8	28	2	6	250	265	52	53	276	92
903	995	174	189	1412	1575	271	299	414	122
922	1329	161	232	1139	1556	200	273	2324	936
1280	9	228	2	1559	121	277	24	2324	937
341	914	65	168	1026	1450	194	275	2781	1062
1361	1299	257	255	1567	1438	295	281	2952	1097
673	64	125	12	899	280	162	49	2703	1530
321	280	66	49	518	458	106	86	2704	1530
603	91	120	19	914	453	178	86	2890	1881
1015	473	192	93	1178	624	220	120	2889	1882
