b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1080	504	216	94	1337	770	270	150	50	1022
1252	1	245	0	1510	202	300	42	59	1767
314	1315	65	265	511	1486	104	299	142	758
709	1112	148	204	1098	1524	226	287	176	783
1169	342	250	70	1414	579	299	118	184	381
4	583	1	119	231	808	46	162	185	381
774	1073	157	215	1102	1419	226	288	208	692
328	1070	65	224	985	1401	203	292	233	3601
721	90	143	18	1130	591	222	114	262	3134
329	586	64	113	726	996	142	194	263	3134
172	1130	33	212	570	1514	112	287	280	359
162	881	31	168	637	1451	125	277	280	1456
1	348	0	66	453	718	95	147	283	452
1101	1	222	0	1487	375	300	75	284	784
1	375	0	75	399	753	80	151	285	784
1148	1	234	0	1313	183	271	42	285	895
602	542	124	110	1364	1223	281	251	286	928
342	6	72	1	670	362	137	73	287	928
633	98	132	16	1003	465	207	90	288	1246
153	8	32	2	799	656	166	136	292	2042
541	572	112	108	782	795	163	158	308	4004
532	420	108	81	740	627	145	118	329	970
