b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
27	819	5	153	208	991	42	188	1430	8036
1034	684	207	133	1236	883	251	176	1434	8038
321	1103	64	209	767	1475	153	280	1469	8048
219	1201	45	229	440	1340	89	256	1488	3239
651	1068	131	195	1280	1521	255	287	2059	8047
943	31	176	7	1420	468	269	93	2064	7779
927	1181	170	218	1369	1590	258	300	2067	1645
1369	1	258	0	1596	231	300	44	2067	1646
1	231	0	44	426	629	82	121	2068	1646
1279	1186	235	233	1592	1477	300	294	2588	3397
30	7	7	1	249	150	51	30	2589	3398
100	1323	20	254	329	1545	69	300	2602	889
246	890	52	163	604	1100	119	203	2683	6743
1162	532	237	103	1499	828	299	161	2690	2360
338	1394	63	270	435	1491	84	291	2700	7522
974	1308	189	245	1221	1563	242	300	2781	480
152	890	29	163	339	1094	65	202	2839	6743
1355	5	247	1	1616	263	299	52	2926	939
967	945	189	168	1543	1350	300	248	3671	7190
1225	360	232	67	1455	609	275	112	3726	3604
888	360	175	67	1126	609	219	112	3730	3604
297	996	59	188	673	1382	130	260	3916	2365
452	183	83	35	783	517	145	97	4543	1767
705	272	143	57	997	437	202	89	4742	2351
140	1379	23	269	289	1528	54	300	5245	8037
289	1	54	0	669	189	123	36	5245	8038
