b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1375	864	255	162	1527	1021	288	195	16	452
341	161	65	29	1067	889	201	164	17	453
1073	30	205	6	1224	198	236	40	34	314
1073	1119	205	220	1485	1535	284	300	34	451
1	105	0	17	1505	1606	287	300	35	452
1	77	0	13	1502	1588	285	300	36	453
11	76	2	13	1135	1161	214	223	37	454
448	1	86	0	764	348	152	74	39	322
150	161	32	29	315	482	58	84	47	453
681	99	126	19	920	748	169	143	86	428
404	1	77	0	610	251	122	55	87	430
721	1008	142	198	998	1287	199	256	89	427
998	368	199	72	1513	888	300	175	89	428
1	888	0	175	422	1320	82	258	90	428
801	349	151	71	1444	1020	287	211	90	447
1	123	0	24	817	978	148	181	91	448
579	27	117	5	1467	957	300	197	93	459
209	774	44	158	901	1462	185	299	94	460
225	1305	47	251	444	1533	91	297	104	454
