b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
186	1173	34	223	333	1320	61	250	7	12
13	386	2	74	392	673	72	125	11	38
258	723	50	128	460	925	92	170	49	44
860	597	172	111	1030	765	206	144	39	78
720	128	129	26	868	276	159	56	41	89
102	1354	21	258	250	1503	51	288	90	123
767	1019	145	204	1016	1269	194	252	113	166
261	656	50	130	458	846	90	168	39	189
1134	442	224	95	1269	577	254	125	22	204
30	1	6	0	190	161	36	30	113	226
838	125	173	24	998	285	204	55	119	229
1228	110	224	22	1403	285	258	55	123	229
794	685	154	120	1276	1169	248	214	94	246
