b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1265	475	248	94	1478	680	293	137	41	33
557	1131	99	208	851	1392	156	259	86	58
192	818	37	156	664	1234	125	240	89	59
707	1281	132	218	935	1524	175	264	129	69
611	117	112	22	1071	412	197	80	132	70
324	1290	59	247	643	1562	125	304	140	73
613	16	120	3	876	306	173	61	140	74
867	917	164	166	1049	1163	200	208	163	80
1128	433	204	77	1654	1042	300	182	173	84
828	659	162	119	1163	997	228	180	189	93
162	1428	33	252	512	1714	101	306	219	98
1262	179	237	36	1566	574	300	110	220	99
937	387	179	74	1256	673	244	132	234	112
334	1001	58	194	573	1386	109	269	242	112
43	918	7	175	200	1072	37	205	283	120
1003	367	199	67	1272	673	248	122	1011	225
0	1079	0	202	636	1405	136	272	866	324
138	1172	29	216	463	1543	88	280	885	332
0	762	0	138	204	1020	42	191	887	333
1183	190	213	33	1440	440	263	81	928	343
730	1014	131	180	1349	1683	243	306	985	363
1349	0	243	0	1635	316	300	55	985	364
