b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1173	220	216	48	1432	808	268	170	1	1
122	1003	22	208	524	1400	99	290	2	1
1309	146	244	31	1593	413	300	83	1	3
122	1046	22	215	449	1474	84	300	2	3
0	413	0	83	118	531	21	104	2	3
662	156	129	33	1123	904	222	177	2	4
1202	801	213	161	1533	1102	274	217	3	6
106	562	22	116	924	1327	189	280	5	7
0	443	0	91	484	985	98	201	70	7
672	1099	137	228	1040	1433	214	300	90	7
1259	229	243	47	1462	466	286	96	33	8
893	580	164	124	1228	963	228	198	1	9
169	534	32	113	536	785	106	163	20	12
505	17	98	4	702	196	136	37	27	13
1153	0	233	0	1305	135	263	26	95	16
0	1196	0	236	264	1483	54	296	103	16
508	1334	103	270	661	1497	131	300	122	20
297	925	57	189	690	1465	135	299	121	21
661	0	131	0	983	431	197	87	122	21
1303	602	260	116	1498	807	300	157	122	22
719	223	136	47	1543	852	300	180	119	23
1176	366	228	73	1552	872	300	172	120	24
352	55	69	13	599	291	115	57	120	24
271	1005	54	206	915	1461	182	300	152	30
929	0	186	0	1268	343	251	69	152	31
0	468	0	95	439	1024	89	208	134	32
356	936	68	198	738	1376	142	283	131	33
1189	255	241	47	1476	547	300	110	134	36
513	723	97	145	1349	1156	265	239	160	36
1223	843	247	170	1474	1142	300	230	127	38
0	1142	0	230	349	1472	73	300	128	38
71	309	15	62	539	852	110	172	135	38
508	642	104	133	780	945	158	194	143	39
112	612	22	123	731	1255	149	258	139	40
723	297	147	58	1447	1328	285	260	139	41
1198	781	238	153	1364	940	273	187	138	42
608	438	117	86	883	741	170	145	140	42
885	1155	179	232	1106	1406	224	284	142	42
924	34	178	8	1323	444	260	93	140	45
952	614	179	129	1281	978	246	205	183	46
197	810	40	164	709	1431	139	285	184	48
126	837	26	175	459	990	94	208	200	55
622	1140	126	239	831	1353	168	280	203	61
4	313	1	66	355	961	72	197	203	62
922	600	189	114	1262	991	260	196	198	63
1148	0	223	0	1531	411	299	86	199	64
1165	736	236	150	1474	1194	294	241	200	65
801	750	161	153	1167	1155	232	234	138	71
135	611	27	122	740	968	149	194	204	72
0	214	0	41	137	358	28	70	195	74
773	172	154	33	963	393	191	77	194	76
0	857	0	183	547	1331	110	282	117	88
856	104	170	22	1187	535	236	111	117	89
0	682	0	139	360	1235	73	253	118	89
