b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
8	57	2	11	481	639	102	133	2289	12
525	115	111	23	1345	1428	274	286	2289	13
1	140	0	27	827	1427	179	299	2290	14
822	1	178	0	1198	678	253	133	2290	15
100	302	21	53	428	878	84	169	2291	17
361	575	71	109	1040	1283	205	247	2291	19
1332	465	261	89	1522	679	296	129	2291	21
121	999	22	193	344	1208	66	234	2292	21
933	209	192	43	1298	585	273	124	1524	110
1247	882	262	181	1438	1090	300	223	1524	113
238	489	47	92	705	961	142	187	1229	119
964	472	186	93	1489	950	299	197	1487	137
1182	747	233	161	1533	1153	299	239	1228	138
209	11	41	2	1208	1227	246	252	1229	139
1	513	0	105	448	1423	92	294	1230	140
455	1	93	0	957	575	199	122	1230	141
1122	1	226	0	1291	204	261	42	1842	144
1120	153	205	29	1411	418	269	85	1580	175
12	375	2	76	518	648	105	135	1774	175
1	304	0	58	114	458	22	88	397	185
304	128	55	25	1065	956	197	185	1193	192
793	610	153	118	1268	1113	248	217	399	198
1268	71	248	14	1529	440	300	89	399	199
144	1195	28	237	471	1532	90	300	400	199
508	230	98	45	894	950	173	186	400	200
899	531	174	102	1409	1090	268	206	400	201
1251	763	244	157	1487	1114	290	224	936	285
