b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
970	510	190	101	1144	672	229	138	158	51
1266	307	255	62	1445	493	290	99	158	114
221	1172	45	238	493	1482	100	300	159	21
341	1	65	0	1095	752	217	151	383	96
11	1288	2	251	211	1519	44	299	397	72
217	1	45	0	667	488	137	101	397	73
42	1	8	0	667	648	137	135	397	83
11	771	2	153	649	1478	133	300	397	108
649	1	133	0	1485	849	300	170	397	109
67	481	13	100	547	887	108	182	398	73
489	667	95	135	1288	1466	260	300	399	96
1288	1	260	0	1480	193	300	40	399	97
1	193	0	40	890	1094	172	214	400	97
