b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
1214	398	238	82	1507	727	300	144	184	68
0	727	0	144	212	918	45	185	185	68
132	963	27	188	327	1155	68	222	218	96
466	166	89	36	837	527	171	113	506	77
9	122	2	23	1556	1606	299	302	1687	45
0	4	0	1	1451	1413	300	288	1688	46
94	0	18	0	1464	1285	300	261	1689	47
202	0	45	0	1439	1168	300	237	1690	48
219	638	46	118	982	1379	202	266	1691	49
1137	650	232	120	1469	1015	300	195	1691	50
0	1015	0	195	579	1577	116	303	1692	50
605	1175	121	236	947	1522	192	303	1937	36
947	0	192	0	1479	496	300	97	1937	37
5	501	1	98	344	796	68	156	1938	37
348	777	68	146	764	1230	150	231	1961	84
1097	11	214	3	1442	330	286	68	2187	27
529	469	109	89	1076	845	225	169	2279	72
1164	0	234	0	1484	346	300	65	2491	59
0	346	0	65	424	764	93	154	2492	59
968	966	192	196	1493	1535	299	304	2643	11
0	7	0	1	667	711	141	142	2644	12
