b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
793	698	154	135	1434	1467	261	264	36	250
18	409	4	85	1271	1526	244	299	39	81
1271	1	244	0	1540	243	289	41	39	82
1202	679	234	131	1582	1128	298	209	44	250
817	845	168	170	1024	1048	214	216	51	78
560	543	106	109	871	762	170	153	58	2272
117	1	19	0	386	575	74	111	59	76
628	1035	117	225	976	1387	191	300	69	986
888	881	165	178	1101	1065	201	210	70	541
1005	1281	188	227	1375	1629	264	300	71	80
1005	642	188	129	1439	1051	278	214	71	2017
888	1229	181	254	1209	1457	244	300	81	2078
884	565	183	120	1123	789	227	159	90	376
654	1	134	0	1171	451	236	87	91	1440
1040	91	196	19	1291	342	246	69	93	1386
12	196	2	40	1236	1317	243	259	94	86
1	367	0	69	292	805	55	152	108	3690
944	1032	204	204	1276	1348	274	267	117	136
442	704	91	140	999	1496	207	298	122	1939
379	305	78	60	858	569	172	112	130	16
61	19	12	4	420	454	87	98	130	172
409	1200	84	249	703	1458	142	300	130	172
703	1	142	0	1253	592	252	122	130	173
15	575	2	118	711	1324	153	279	131	173
677	1	142	0	1139	554	235	114	148	2265
964	264	180	53	1542	1147	298	226	157	534
42	1067	9	219	504	1487	95	299	157	2275
504	9	95	1	1553	1038	300	200	157	2276
593	220	112	42	1380	1117	255	210	158	9
1	1038	0	200	377	1426	73	277	158	2276
360	4	70	1	600	211	114	39	158	2277
154	791	27	167	712	1360	137	275	205	254
186	841	37	169	320	956	65	194	206	78
477	1097	94	224	634	1261	125	257	225	1981
651	691	121	156	1150	1229	217	260	228	998
760	1177	160	231	1050	1481	218	289	234	7
1050	7	218	1	1325	563	269	101	234	8
204	19	39	4	531	481	107	103	235	330
1015	353	192	75	1315	627	255	133	237	1672
1030	1251	196	249	1275	1491	248	300	237	3602
437	547	87	116	762	789	145	159	255	376
