b1	b2	bw1	bw2	e1	e2	ew1	ew2	seq1	seq2
472	1197	91	236	595	1383	117	273	89	63
440	542	83	107	908	1007	179	201	92	63
1310	757	275	162	1424	873	300	188	122	87
1	873	0	188	342	1216	73	262	123	87
16	587	3	110	301	863	62	166	125	164
995	118	177	25	1614	730	299	146	191	188
1	734	0	147	337	1074	62	210	192	188
287	17	53	4	739	506	135	95	192	189
739	830	135	170	940	1050	174	213	192	190
756	1	138	0	1311	930	245	181	192	191
1282	212	240	45	1581	555	300	110	192	192
1	555	0	110	660	1198	126	233	193	192
705	1092	144	226	1124	1462	229	300	226	468
1124	1	229	0	1357	242	274	46	226	469
